baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000034022	1377.88083488942	0.800224973346188	0.224452623648842	3.56522886806682	0.00036353881188802	0.0252277154847458
ENSMUSG00000034156	84.9203729459744	2.13810972395719	0.568369959227659	3.76182746685381	0.000168676392396096	0.0168994039108837
ENSMUSG00000034813	36.6363631098334	2.71756301856393	0.701747672016244	3.87256435173613	0.00010769622803449	0.013237485388344
ENSMUSG00000034839	173.623595086352	-1.64856136688153	0.324754389275269	-5.07633282666481	3.84789036049045e-07	0.000226135706623073
ENSMUSG00000035004	113.728919303829	-1.37257593773753	0.403621057977008	-3.40065492275609	0.000672246310383734	0.0379647570963259
ENSMUSG00000035131	9.98280858388193	2.77629343456115	0.785866918582742	3.53277809373629	0.00041121747925456	0.0276191282673617
ENSMUSG00000035186	43.6724305216685	2.40789851270444	0.681152797631276	3.53503431400114	0.00040772220865228	0.0274825227810565
ENSMUSG00000035370	631.705783239791	0.729814849760945	0.218490364826442	3.34026102405328	0.000836996810476876	0.0424273908836337
ENSMUSG00000035783	3017.52363364669	1.92481757021763	0.469736426200267	4.09765447782627	4.17357636901938e-05	0.00700788189248022
ENSMUSG00000036040	77.3257610710159	-1.68231727485466	0.429755402985275	-3.91459249416882	9.05570192581474e-05	0.0119091979312498
ENSMUSG00000036218	60.9926960047117	2.72884984897828	0.689286879984614	3.95894645352773	7.52811109349412e-05	0.0108902813249423
ENSMUSG00000036469	140.555240546621	-1.49966515770663	0.379444524214287	-3.95226459206908	7.74150727472852e-05	0.0109463748728229
ENSMUSG00000036523	38.5863391591351	-2.18350716924519	0.575425740796988	-3.79459418381414	0.000147885137985928	0.0158486836583398
ENSMUSG00000036594	8736.89457639655	-1.35280715898655	0.370850256247023	-3.64785283601219	0.000264441023573185	0.0218915451591857
ENSMUSG00000036853	64.6887895567577	4.05290306303962	1.06359424497724	3.81057257706989	0.000138645300403692	0.0154487420331058
ENSMUSG00000036882	214.283081372692	1.43610541626421	0.361809536659633	3.96923041200874	7.21051334143776e-05	0.0106056102905599
ENSMUSG00000037206	1460.60345188407	-1.26788975749405	0.36708388231253	-3.45395104112629	0.000552437656068508	0.0334217534859967
ENSMUSG00000037465	1315.02676681135	-0.797372507300245	0.221244116911828	-3.60403936805254	0.000313309568544833	0.0237004514661045
ENSMUSG00000037579	15.6503178312085	2.91971082206036	0.776847990922924	3.75840686488954	0.000170998665122494	0.0168994039108837
ENSMUSG00000037922	63.7335541622557	-1.75606540617216	0.485387415892875	-3.61786348115734	0.000297044999149268	0.0229885936378648
ENSMUSG00000038167	277.202796261147	1.8775477893642	0.559439012178079	3.3561259556324	0.000790425611975808	0.0410663943548429
ENSMUSG00000038216	28.7564200402802	-2.92666110680946	0.867163591509656	-3.37498153227858	0.000738206444913369	0.0403567162879093
ENSMUSG00000038296	422.422811565754	1.52726808758942	0.310722887546274	4.91520949631356	8.86875700546417e-07	0.000427656010883998
ENSMUSG00000038388	1606.98994456087	-1.22002762010958	0.312947572196532	-3.89850482477429	9.67884726686394e-05	0.012440351671147
ENSMUSG00000038486	25.565853117698	2.39756966041854	0.613324282120424	3.9091386568448	9.26257907913802e-05	0.0120966709834909
ENSMUSG00000038543	109.559581344261	-1.46525385543032	0.378684104214816	-3.8693302389031	0.000109134738514587	0.0133271941071774
ENSMUSG00000038668	988.074191576512	-1.1996679783119	0.344188139663732	-3.4855006319624	0.000491217062932447	0.0308840183532849
ENSMUSG00000038838	562.664331271091	0.785882824888779	0.225032595919187	3.4923066219749	0.000478868195670316	0.0307652978071767
